accession	function_def	DT02PM02	DT02PM03	DT02PM10	DT04PM03	DT04PM07	DT06PM10	DT08PM01	DT09PM03	DT10PM04	DT10PM09	NT02PM01	NT02PM03	NT02PM04	NT02PM10	NT05PM09	NT06PM03	NT06PM04	NT08PM03	NT09PM08	NT10PM03
K00127	formate dehydrogenase subunit gamma	135.192396229	218.07501635100002	191.065767927	121.285712269	196.065557057	216.976067155	203.25403722	258.542182534	146.905045518	163.89509824499999	124.869578803	206.633280871	191.989061554	102.72358261	58.375573721	128.603379499	214.798585626	139.955046746	90.583839703	114.640695128
K00128	aldehyde dehydrogenase (NAD+) [EC:1.2.1.3]	281.954675349	293.639837078	249.800558627	363.666251408	333.467227466	463.834588864	492.96928288	593.555630441	442.563091984	241.86861343	334.782851798	419.824684192	392.552664489	398.127806616	327.480117318	401.710232309	604.766902552	290.585982883	212.571095733	446.071063213
K00130	betaine-aldehyde dehydrogenase [EC:1.2.1.8]	1.563793886	4.7063422909999995	85.386702375	0	76.244986908	62.784026648	60.668655246	111.776440105	73.80491853	37.27926642	10.944427523	20.300577671	30.50436748	18.627578371000002	2.263547211	19.887278049	82.186971441	9.092915974	4.229545417	41.270855931999996
K00131	glyceraldehyde-3-phosphate dehydrogenase (NADP+) [EC:1.2.1.9]	0	0.73503695	0	1.36267314	2.87951315	0.857141995	3.666465715	2.389594874	4.45575241	0	12.05141253	9.995643622	8.910666642999999	17.108189742	23.023006453	20.787985332	6.6870338	26.098744456	45.684679015	22.311503323
K00132	acetaldehyde dehydrogenase (acetylating) [EC:1.2.1.10]	0	0	53.20974503	0	0	0	0	0	0	0	0	0.75073	0	0	0	0	0	0	0	0
K00133	aspartate-semialdehyde dehydrogenase [EC:1.2.1.11]	649.602583576	489.080074714	657.856094511	650.491224617	659.547754474	398.03913821	411.268942016	413.517143942	488.458443354	473.425626745	373.599551808	371.997068593	407.506887371	370.153919399	347.123526605	393.994170117	501.892817378	335.38501598	372.06907292	360.97010004000003
K00134	glyceraldehyde 3-phosphate dehydrogenase [EC:1.2.1.12]	628.292695129	542.864427438	612.385493573	699.990236289	686.077274166	493.826403002	524.371678687	477.920925942	478.901793219	483.08759992	431.356587525	464.549724248	470.022252177	443.093611983	386.490165336	399.555945779	517.617498398	358.363997089	384.851008927	410.32386777
K00135	succinate-semialdehyde dehydrogenase / glutarate-semialdehyde dehydrogenase [EC:1.2.1.16 1.2.1.79 1.2.1.20]	253.515004763	202.675302909	275.496606313	424.082133995	173.775719762	484.659161452	478.582077422	386.916516647	512.099835542	358.445571134	441.115394718	414.047971862	438.940872718	421.36558279	432.044088321	521.565608708	447.547064623	560.592610183	424.955540377	676.851520479
K00137	aminobutyraldehyde dehydrogenase [EC:1.2.1.19]	19.496004326	77.30418329300001	2.143263345	28.098926093000003	2.159021519	4.554162906	1.6956789570000002	0.360719498	37.434219541000004	2.791417253	0.970097243	15.126173669	17.29858606	1.228790244	0	0.809071687	17.3395546	0.979446857	0.151210561	0
K00138	aldehyde dehydrogenase [EC:1.2.1.-]	85.02735381400001	30.306559337	23.752238381999998	110.45285483800001	69.722203695	105.865853522	154.040729179	121.299533076	162.743753915	132.714219048	204.039169243	128.658713607	110.521959238	214.911804845	258.642905828	223.208818769	169.295717085	191.914501038	246.710793019	158.155889524
K00140	malonate-semialdehyde dehydrogenase (acetylating) / methylmalonate-semialdehyde dehydrogenase [EC:1.2.1.18 1.2.1.27]	382.422524632	381.337314331	419.771917493	399.60285840800003	389.554427931	462.85657002199997	459.001900245	280.274792346	520.98115279	416.39643811900004	397.773547056	403.910698066	415.460586246	425.806416725	437.461819326	424.776361512	410.63425317	484.693012334	354.631646209	483.402677143
K00141	benzaldehyde dehydrogenase (NAD) [EC:1.2.1.28]	83.55328542000001	35.959823079	3.7501687839999995	50.307000658	10.466400943	4.212277022	2.899489225	2.474138899	1.418092124	5.279419588	3.007517509	11.01144235	31.973548	0.639181783	0.159603026	0	0	0	0	20.590442855000003
K00143	L-2-aminoadipate reductase [EC:1.2.1.95]	0	0.991310901	0	0	0.746482611	8.059501271	9.424942439999999	6.133610612	10.320172916999999	1.295217606	2.371659247	11.672640453	13.545213683	2.329758885	0.8909414480000001	1.401907308	4.873047197	5.316336227	0.802354222	10.53618891
K00145	N-acetyl-gamma-glutamyl-phosphate reductase [EC:1.2.1.38]	420.290725497	572.080264312	525.400424682	440.443878776	383.11914348	291.007120609	333.247735065	329.07675205	295.248885077	220.997338647	275.982352666	346.077698167	308.927665375	273.464966098	302.567129672	311.744154069	313.086301517	310.237390067	288.283453986	283.277309992
K00146	phenylacetaldehyde dehydrogenase [EC:1.2.1.39]	9.703528338	62.001245615	159.478664596	9.037536509999999	147.92140268900002	141.33262024	162.482164914	257.457010649	118.02435713700001	63.033515009999995	127.188749833	181.907562404	163.804438385	120.453994243	58.210583335	121.85461902899999	196.253480726	107.859905815	79.513646626	141.044372231
K00147	glutamate-5-semialdehyde dehydrogenase [EC:1.2.1.41]	68.883531069	155.967637398	223.625563587	111.581142061	146.205498724	157.029344794	149.535344055	89.429177028	149.723581627	88.21340985799999	168.228855374	108.752143402	82.12110821	169.033571346	230.724539449	141.739838464	119.069462805	94.498231994	196.874378953	121.256702814
K00148	glutathione-independent formaldehyde dehydrogenase [EC:1.2.1.46]	12.872327172	80.33304144499999	100.330551056	7.956159456	8.916971382	238.713908961	237.363720097	220.900311625	174.646058434	107.022583135	203.585652754	226.937997271	183.38613283	170.742177807	141.440934083	155.548108275	162.56410716	213.840202654	136.754839453	238.587997732
K00151	5-carboxymethyl-2-hydroxymuconic-semialdehyde dehydrogenase [EC:1.2.1.60]	27.866716462	59.312800528	7.76251188	8.532191576999999	8.448773198	25.817698331	25.075138855	11.753823474	18.654649021	48.611642849999996	13.126835102	13.957119219	11.78680568	22.887551228	14.533290104999999	28.764372979	36.62039698	15.663599805	12.339393043	20.503315921000002
K00153	S-(hydroxymethyl)mycothiol dehydrogenase [EC:1.1.1.306]	61.579579515999995	142.130606546	65.635959678	232.413071057	102.107471118	31.142762046999998	47.62048816	16.292239791	48.900634108	48.632485013	82.604900621	64.961671244	78.026765562	96.487433792	150.586246385	83.042348487	33.490748425999996	19.300624604	119.48021899000001	32.603748161
K00154	coniferyl-aldehyde dehydrogenase [EC:1.2.1.68]	0.722867595	23.557108588	2.575002868	21.94850447	133.865288346	84.884689341	93.981975954	151.914535552	88.821821771	23.799850291000002	126.79317448399999	112.467566491	109.123804487	117.500440597	139.19023689	146.38027564200002	81.36165614000001	138.759235961	125.961124155	98.639163322
K00156	pyruvate dehydrogenase (quinone) [EC:1.2.5.1]	85.259214179	100.648576147	8.826923609	102.487552824	137.239322875	529.834729305	441.570858412	422.207371341	446.43722307400003	117.657913939	337.833098426	394.269462557	353.521829672	359.31597778	313.346545848	421.960927905	552.439606933	262.844572797	327.293361828	434.437290077
K00161	pyruvate dehydrogenase E1 component alpha subunit [EC:1.2.4.1]	251.427495913	331.71181383100003	385.926540246	241.258389385	281.19806157	264.397306274	224.782087563	192.148335658	183.240655457	354.568977018	166.505586442	202.699278839	281.709708231	185.181265092	125.242828554	153.840137987	161.378038363	111.623432606	99.737029307	199.57017742
K00162	pyruvate dehydrogenase E1 component beta subunit [EC:1.2.4.1]	415.509463884	233.02278333	354.177834016	301.39120326	187.710862434	172.777860407	177.551535352	151.929958886	180.601627353	312.03423089300003	137.10772620699998	199.049076878	256.846446829	107.784560974	112.282318472	88.65360499	174.339577786	67.226828969	104.451116624	98.668642984
K00163	pyruvate dehydrogenase E1 component [EC:1.2.4.1]	1365.711080034	911.728362454	641.065259072	974.763541705	854.010739004	897.410938558	839.3296871269999	828.074966583	967.431407193	585.829250028	706.574784745	898.287425085	974.884385286	711.332543772	548.49588956	703.918218521	842.791736189	657.875381368	427.81412514699997	679.483722271
K00164	2-oxoglutarate dehydrogenase E1 component [EC:1.2.4.2]	87.386977522	230.866462145	277.281491166	194.182177299	215.70236377900002	174.106003936	184.359859006	175.034131839	218.601615115	181.567215291	229.500551678	221.806451099	202.20335804799998	189.315007669	208.52913593899999	178.537325828	162.044565817	193.77651681	183.56264466	173.343871488
K00166	2-oxoisovalerate dehydrogenase E1 component alpha subunit [EC:1.2.4.4]	109.672159649	75.665380195	110.306587313	26.069639657	13.580677711	53.592723032	35.411429529	29.399768886	47.683575268	28.441195518999997	56.527364985	39.046363109	35.411066044	36.015217697	47.299416897	67.482894141	69.627206977	70.763750992	51.756938573	62.371894186
K00167	2-oxoisovalerate dehydrogenase E1 component beta subunit [EC:1.2.4.4]	115.907288322	88.22635049099999	91.278744359	43.870815006	84.522517065	57.538340439	62.019527054	49.712513706	77.456817649	88.646723606	43.336265815	45.718787804	35.048711646	41.265274553	19.374755324	46.766241708	123.828544193	23.400732367	30.492378752	67.342117684
K00169	pyruvate ferredoxin oxidoreductase alpha subunit [EC:1.2.7.1]	45.25325328	0.642040739	5.041203917	2.875095139	0	42.75429489	15.5114818	36.36679904	7.699477804	69.78836967	7.920009731	3.560722674	4.004188854	1.965702882	0	0	4.837415725	0	0	0.798430282
K00170	pyruvate ferredoxin oxidoreductase beta subunit [EC:1.2.7.1]	0	2.357657795	66.47684938	1.186444009	0	0	1.007250029	0	0	69.12002657	0	0.739790401	0	0.555111452	0	0	0	0	0	0
K00171	pyruvate ferredoxin oxidoreductase delta subunit [EC:1.2.7.1]	0	0	0	0	0	0	0	0	0	71.35058389	0	0	0	0	0	0	0	0	0	0
K00172	pyruvate ferredoxin oxidoreductase gamma subunit [EC:1.2.7.1]	0	0	0	0	0	0	0	0	0	78.77431471	0	0	0	0	0	0	0	0	0	0
K00174	2-oxoglutarate/2-oxoacid ferredoxin oxidoreductase subunit alpha [EC:1.2.7.3 1.2.7.11]	682.28014644	546.83789731	411.337738526	504.61155292	555.981286986	672.175666713	614.75830839	562.486772792	592.737807076	605.923795404	472.064085797	445.885459016	516.927595989	477.64882288	406.786843309	473.602747711	681.241135475	511.909781307	383.433846763	505.516444693
K00175	2-oxoglutarate/2-oxoacid ferredoxin oxidoreductase subunit beta [EC:1.2.7.3 1.2.7.11]	746.871719224	584.578060739	486.066647972	515.459634393	616.281423779	557.305613836	469.66070533699997	452.785134758	484.870176277	388.523258117	433.547781345	421.954902756	497.847046362	429.508947648	364.300525253	368.707516461	510.988068391	459.780169513	350.383426057	457.683892718
K00176	2-oxoglutarate ferredoxin oxidoreductase subunit delta [EC:1.2.7.3]	3.089124474	105.790202397	27.440957708	111.66353952499999	25.242990594	6.998414791	4.746060134	0	0	13.45419838	3.240031061	0	1.660435236	0	0.519288106	1.105502558	0	7.773865336	3.782630807	0
K00177	2-oxoglutarate ferredoxin oxidoreductase subunit gamma [EC:1.2.7.3]	36.280449712999996	97.390200222	24.578434859	78.167731179	84.05773759	1.779857694	2.466250033	0	4.983966267	0	0	0	0	0	0.666743102	0	0	0	0.347335151	0
K00179	indolepyruvate ferredoxin oxidoreductase, alpha subunit [EC:1.2.7.8]	8.074877564	22.844735228	4.657100896	26.578217092000003	62.15569585	39.666527849	47.738990218	20.279248103	91.548717541	84.792032756	59.701192696	36.257644442	38.190965765	54.573446460999996	62.418098441	46.093778897	38.479498331	90.967721213	38.029566423	64.667943826
K00180	indolepyruvate ferredoxin oxidoreductase, beta subunit [EC:1.2.7.8]	194.04935093	67.441672118	13.267823536	51.130506319999995	18.340576884	56.452239635	81.883593193	63.061794864999996	73.034927414	61.612522627000004	67.551085996	68.059779547	45.382861284	96.555657183	63.700268699999995	81.04468331300001	77.648145505	79.198496374	58.535808888	63.578084784
K00196	anaerobic carbon-monoxide dehydrogenase iron sulfur subunit	3.118007065	28.194883765	73.110106241	16.066474476	79.45385082899999	0	0	0	3.772100623	36.903927988999996	0	0	0	0	0	0	0	0	0.23309535	0
K00200	formylmethanofuran dehydrogenase subunit A [EC:1.2.7.12]	114.66248525	31.106621012999998	91.98105867	9.863441115	79.604721719	60.489946135	38.985908383	28.524889756	45.744069861999996	24.7051052	58.829979204000004	35.870516305	31.30717649	63.417808824999994	31.276525497999998	34.516449723	34.062261534	40.479242732	27.99656474	19.433399053
K00201	formylmethanofuran dehydrogenase subunit B [EC:1.2.7.12]	86.09855251299999	12.932964027	79.07351898900001	0.723730845	106.72392624	32.483065818	33.954380559	15.74193485	50.067205732	11.39987059	67.100866008	38.929762548	20.177666757	75.354724413	41.627307961	45.984714232	30.448484275	23.668050687	43.394441074	25.624605783
K00202	formylmethanofuran dehydrogenase subunit C [EC:1.2.7.12]	108.553963837	21.705654971	77.441859693	0	89.89349297199999	5.695841703	32.598671043	32.61813543	44.745015018	0	78.049550456	19.311132598	25.37771183	68.998694735	36.356099697	30.048792486	14.023771193	20.474654161	30.306288465	8.747077929
K00203	formylmethanofuran dehydrogenase subunit D [EC:1.2.7.12]	0	16.02533684	5.725600623	0	0	0	0	0	0	0	0	3.166963442	0	0	0	0	0	0	0	0
K00206	phosphonoacetaldehyde dehydrogenase [EC:1.2.1.-]	5.043865888	8.911558409	15.740396221	0	3.142317747	19.890945114999997	34.540626913	6.950542359	27.753439082	4.388346996999999	29.15625202	35.802567002	21.514284169	23.904637286	42.320349477	61.049168807	57.601981153	71.713920895	49.059583392	44.018799171
K00207	dihydropyrimidine dehydrogenase (NADP+) [EC:1.3.1.2]	0	0.98094288	38.49025949	1.727739419	0	0	0	0	0	0	0	1.077307507	0	0	0	0	0	0	0	0
K00208	enoyl-[acyl-carrier protein] reductase I [EC:1.3.1.9 1.3.1.10]	279.357509479	347.319640614	407.034121753	241.49748693	615.137200486	372.757201202	347.25384425	351.66351649300003	367.097079166	423.340047923	326.227802923	312.786863402	242.955398731	350.257508921	334.473747966	369.694184064	355.147970437	358.658282465	248.38274281100001	321.04374552
K00209	enoyl-[acyl-carrier protein] reductase / trans-2-enoyl-CoA reductase (NAD+) [EC:1.3.1.9 1.3.1.44]	118.593580724	38.817196255	33.213948994	21.580330974	10.898509253	12.160213641999999	10.784960877	7.845919182	33.523820485	5.545710799	10.395074316	25.138524229	37.106160851	11.913817741999999	7.85244379	19.888198148	7.481992526	21.844658478	26.628357386	12.024818626
K00211	prephenate dehydrogenase (NADP+) [EC:1.3.1.13]	3.30034666	0	0	16.67120351	0	0	2.458434493	0.246864081	0	0	2.408564242	5.0515722610000005	8.820592611	0	0.930672189	0.650637674	0	3.403155611	0.455595458	2.058913205
K00215	4-hydroxy-tetrahydrodipicolinate reductase [EC:1.17.1.8]	253.956584009	277.846687765	361.891442261	355.546111771	441.790964328	201.883058828	219.213974921	233.138760621	191.680298819	163.32346205	304.190228194	291.459892289	250.891124041	262.07064693	299.395076157	270.96129215	212.932653056	237.829531943	278.956045786	237.78245791
K00216	2,3-dihydro-2,3-dihydroxybenzoate dehydrogenase [EC:1.3.1.28]	0	21.49822201	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K00217	maleylacetate reductase [EC:1.3.1.32]	161.118725585	123.221730441	21.154123559	130.459929142	35.728391729	101.604994733	89.201045286	65.464653807	66.181279559	194.30600918599998	62.515770260000004	58.671544084	46.277779534000004	74.717607185	52.719402412	77.118385682	74.163245629	81.307972551	51.586262335	86.390086685
K00218	protochlorophyllide reductase [EC:1.3.1.33]	0	0	0	0	4.158520579999999	9.460803773	15.44414408	34.692473401	19.983703683999998	0	25.294256433	57.14472113	60.532780832	20.99076696	1.75994752	32.969567039	33.369742398	28.065843589	4.325758276	17.376930879
K00219	2,4-dienoyl-CoA reductase (NADPH2) [EC:1.3.1.34]	12.837956289	31.141434289	0.347897772	72.52951790499999	43.444372692	51.346288008	40.691000026	23.585202232	38.294474534	2.0376311	35.503300421	23.909537341	10.633189422000001	58.329991823	56.117897834000004	53.418685751	18.035169098	18.82482552	25.005315373000002	67.103923123
K00220	cyclohexadieny/prephenate dehydrogenase [EC:1.3.1.43 1.3.1.12]	2.327758587	17.098134112	7.063141482000001	30.6165439	84.27903357699999	79.816485238	64.097192259	32.520825791	78.373684887	70.284144118	57.754761846	39.801258802	44.9242158	84.591516802	91.637404646	76.728572431999993	55.104609558	48.472720396999996	52.074989186	62.705931984
K00222	Delta14-sterol reductase [EC:1.3.1.70]	0	18.840713507	0	0	0	0	0	1.90710449	2.793724112	68.552705493	8.340278719	9.226577349	13.835564857	2.489482024	1.830762312	0.860070402	6.3508136010000005	6.888610073000001	0	1.898346054
K00223	Delta24(24(1))-sterol reductase [EC:1.3.1.71]	0	0	5.150223035	6.176905348	2.362286743	16.22614401	0	0	0	0.054650532	0	2.467716031	0	1.174611148	0	0	0	0	0	0
K00226	dihydroorotate dehydrogenase (fumarate) [EC:1.3.98.1]	9.320099649	48.332010758	40.30649	13.621830777000001	226.772493422	121.042947862	89.04421494	50.072201022	59.297770125	170.574272393	23.998350933	26.557908102	29.248459518	37.821678777	19.157460358999998	49.408748063	21.357685655	10.866012723999999	25.356680873	98.08859318
K00227	Delta7-sterol 5-desaturase [EC:1.14.19.20]	45.2902345	60.572838936000004	42.999132571	31.350078071000002	72.932651532	24.951246178	31.297340018	19.971842986	18.984376969	23.690227538	19.061096927	34.462242032	40.232169501	14.917483038	6.617308479	34.744833562	22.56116856	28.786273814	26.377818610000002	30.206692678
